iteration,theta0,theta1,gain
0,0.0,0.0,0.0
1,2.25,0.5137662998803354,0.0
2,2.250004409679875,0.26260625758452544,0.0
3,2.250011693795815,0.05318974175777205,0.0
4,2.2500227618874615,-0.17849643233026016,0.0
5,2.2500403424553395,-0.40082525743619307,0.0
6,2.250067745405891,-0.6462897976522121,0.0
7,2.2501124664880403,-0.8871090509832307,0.0
8,2.2501847504582857,-1.0659039032849114,0.0
9,2.2502879485658602,-1.3006787339217698,0.0
10,2.2504525936729833,-1.377694055379019,0.0
11,2.8079516655373737,-1.3359979777868844,0.0
12,2.807957932873627,-1.5148246446049396,0.0
13,2.807966891710543,-1.6965974119644118,0.0
14,2.807979772467967,-1.8823125627811224,0.0
15,2.8079984365218675,-1.94225411837192,0.0
16,2.808019471629003,-2.045599501984349,0.0
17,2.808045324578992,-2.2401159663604737,0.0
18,2.8080834383295556,-2.2965440358845237,0.0
19,2.808126085638307,-2.3526868362885005,0.0
20,2.808173776656134,-2.4085985983820075,0.0
21,2.8082270809251266,-2.464326809640896,0.0
22,2.8082866344159063,-2.619509836542956,0.0
23,2.8083677618558975,-2.674877553559625,0.0
